cod-barra;nr-pedrep;nr-vol-ped;nome-transp;nr-linha;nr-pedido;nr-pedcli;nr-carga;it-codigo;nr-volume;nr-sequencia;cod-box;desc-item-1;desc-item-2;nome-emit;cidade;estado;dt-embarque;medida;volume;
00000900112655015751126442;A4-B19 EPIC ;002/069 ;CTR LOG                                                ;78      ;5751126 ;5751126 ;338     ;900112 655       ;1       ;442     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751126443;A4-B19 EPIC ;003/069 ;CTR LOG                                                ;78      ;5751126 ;5751126 ;338     ;900112 655       ;1       ;443     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751127444;B1-B19 EPIC ;047/069 ;CTR LOG                                                ;78      ;5751127 ;5751127 ;338     ;900112 655       ;1       ;444     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751127445;B1-B19 EPIC ;048/069 ;CTR LOG                                                ;78      ;5751127 ;5751127 ;338     ;900112 655       ;1       ;445     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751128446;B2-B19 EPIC ;047/069 ;CTR LOG                                                ;78      ;5751128 ;5751128 ;338     ;900112 655       ;1       ;446     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751128447;B2-B19 EPIC ;048/069 ;CTR LOG                                                ;78      ;5751128 ;5751128 ;338     ;900112 655       ;1       ;447     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751129448;B3-B19 EPIC ;047/069 ;CTR LOG                                                ;78      ;5751129 ;5751129 ;338     ;900112 655       ;1       ;448     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751129449;B3-B19 EPIC ;048/069 ;CTR LOG                                                ;78      ;5751129 ;5751129 ;338     ;900112 655       ;1       ;449     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751130450;B4-B19 EPIC ;047/069 ;CTR LOG                                                ;78      ;5751130 ;5751130 ;338     ;900112 655       ;1       ;450     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751130451;B4-B19 EPIC ;048/069 ;CTR LOG                                                ;78      ;5751130 ;5751130 ;338     ;900112 655       ;1       ;451     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751131452;C1-B19 EPIC ;047/069 ;CTR LOG                                                ;78      ;5751131 ;5751131 ;338     ;900112 655       ;1       ;452     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751131453;C1-B19 EPIC ;048/069 ;CTR LOG                                                ;78      ;5751131 ;5751131 ;338     ;900112 655       ;1       ;453     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751132454;C2-B19 EPIC ;047/069 ;CTR LOG                                                ;78      ;5751132 ;5751132 ;338     ;900112 655       ;1       ;454     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751132455;C2-B19 EPIC ;048/069 ;CTR LOG                                                ;78      ;5751132 ;5751132 ;338     ;900112 655       ;1       ;455     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751134456;C4-B19 EPIC ;047/069 ;CTR LOG                                                ;78      ;5751134 ;5751134 ;338     ;900112 655       ;1       ;456     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751134457;C4-B19 EPIC ;048/069 ;CTR LOG                                                ;78      ;5751134 ;5751134 ;338     ;900112 655       ;1       ;457     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751133458;C3-B19 EPIC ;049/069 ;CTR LOG                                                ;78      ;5751133 ;5751133 ;338     ;900112 655       ;1       ;458     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751133459;C3-B19 EPIC ;050/069 ;CTR LOG                                                ;78      ;5751133 ;5751133 ;338     ;900112 655       ;1       ;459     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751135460;D1-B19 EPIC ;047/069 ;CTR LOG                                                ;78      ;5751135 ;5751135 ;338     ;900112 655       ;1       ;460     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751135461;D1-B19 EPIC ;048/069 ;CTR LOG                                                ;78      ;5751135 ;5751135 ;338     ;900112 655       ;1       ;461     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751136462;D2-B19 EPIC ;047/069 ;CTR LOG                                                ;78      ;5751136 ;5751136 ;338     ;900112 655       ;1       ;462     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751136463;D2-B19 EPIC ;048/069 ;CTR LOG                                                ;78      ;5751136 ;5751136 ;338     ;900112 655       ;1       ;463     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751137464;D3-B19 EPIC ;006/069 ;CTR LOG                                                ;78      ;5751137 ;5751137 ;338     ;900112 655       ;1       ;464     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751137465;D3-B19 EPIC ;007/069 ;CTR LOG                                                ;78      ;5751137 ;5751137 ;338     ;900112 655       ;1       ;465     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751138466;D4-B19 EPIC ;047/069 ;CTR LOG                                                ;78      ;5751138 ;5751138 ;338     ;900112 655       ;1       ;466     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751138467;D4-B19 EPIC ;048/069 ;CTR LOG                                                ;78      ;5751138 ;5751138 ;338     ;900112 655       ;1       ;467     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751124468;A2-B19 EPIC ;047/069 ;CTR LOG                                                ;78      ;5751124 ;5751124 ;338     ;900112 655       ;1       ;468     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751124469;A2-B19 EPIC ;048/069 ;CTR LOG                                                ;78      ;5751124 ;5751124 ;338     ;900112 655       ;1       ;469     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751123470;A1-B19 EPIC ;057/069 ;CTR LOG                                                ;78      ;5751123 ;5751123 ;338     ;900112 655       ;1       ;470     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751123471;A1-B19 EPIC ;058/069 ;CTR LOG                                                ;78      ;5751123 ;5751123 ;338     ;900112 655       ;1       ;471     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751125472;A3-B19 EPIC ;047/069 ;CTR LOG                                                ;78      ;5751125 ;5751125 ;338     ;900112 655       ;1       ;472     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900112655015751125473;A3-B19 EPIC ;048/069 ;CTR LOG                                                ;78      ;5751125 ;5751125 ;338     ;900112 655       ;1       ;473     ;H       ;FRENTE GAV ESP 329X496X15 SAVANA             ;312X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X4;01/01;
00000900041655015751126474;A4-B19 EPIC ;017/069 ;CTR LOG                                                ;78      ;5751126 ;5751126 ;338     ;900041 655       ;1       ;474     ;H       ;PORTA ESP 663X496X15 SAVANA                  ;661X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X4;01/01;
00000900041655015751127475;B1-B19 EPIC ;062/069 ;CTR LOG                                                ;78      ;5751127 ;5751127 ;338     ;900041 655       ;1       ;475     ;H       ;PORTA ESP 663X496X15 SAVANA                  ;661X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X4;01/01;
00000900041655015751128476;B2-B19 EPIC ;062/069 ;CTR LOG                                                ;78      ;5751128 ;5751128 ;338     ;900041 655       ;1       ;476     ;H       ;PORTA ESP 663X496X15 SAVANA                  ;661X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X4;01/01;
00000900041655015751129477;B3-B19 EPIC ;062/069 ;CTR LOG                                                ;78      ;5751129 ;5751129 ;338     ;900041 655       ;1       ;477     ;H       ;PORTA ESP 663X496X15 SAVANA                  ;661X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X4;01/01;
00000900041655015751130478;B4-B19 EPIC ;062/069 ;CTR LOG                                                ;78      ;5751130 ;5751130 ;338     ;900041 655       ;1       ;478     ;H       ;PORTA ESP 663X496X15 SAVANA                  ;661X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X4;01/01;
00000900041655015751131479;C1-B19 EPIC ;062/069 ;CTR LOG                                                ;78      ;5751131 ;5751131 ;338     ;900041 655       ;1       ;479     ;H       ;PORTA ESP 663X496X15 SAVANA                  ;661X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X4;01/01;
00000900041655015751132480;C2-B19 EPIC ;062/069 ;CTR LOG                                                ;78      ;5751132 ;5751132 ;338     ;900041 655       ;1       ;480     ;H       ;PORTA ESP 663X496X15 SAVANA                  ;661X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X4;01/01;
00000900041655015751133481;C3-B19 EPIC ;064/069 ;CTR LOG                                                ;78      ;5751133 ;5751133 ;338     ;900041 655       ;1       ;481     ;H       ;PORTA ESP 663X496X15 SAVANA                  ;661X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X4;01/01;
00000900041655015751134482;C4-B19 EPIC ;062/069 ;CTR LOG                                                ;78      ;5751134 ;5751134 ;338     ;900041 655       ;1       ;482     ;H       ;PORTA ESP 663X496X15 SAVANA                  ;661X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X4;01/01;
00000900041655015751135483;D1-B19 EPIC ;062/069 ;CTR LOG                                                ;78      ;5751135 ;5751135 ;338     ;900041 655       ;1       ;483     ;H       ;PORTA ESP 663X496X15 SAVANA                  ;661X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X4;01/01;
00000900041655015751137484;D3-B19 EPIC ;021/069 ;CTR LOG                                                ;78      ;5751137 ;5751137 ;338     ;900041 655       ;1       ;484     ;H       ;PORTA ESP 663X496X15 SAVANA                  ;661X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X4;01/01;
00000900041655015751136485;D2-B19 EPIC ;062/069 ;CTR LOG                                                ;78      ;5751136 ;5751136 ;338     ;900041 655       ;1       ;485     ;H       ;PORTA ESP 663X496X15 SAVANA                  ;661X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X4;01/01;
00000900041655015751138486;D4-B19 EPIC ;062/069 ;CTR LOG                                                ;78      ;5751138 ;5751138 ;338     ;900041 655       ;1       ;486     ;H       ;PORTA ESP 663X496X15 SAVANA                  ;661X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X4;01/01;
00000900041655015751123487;A1-B19 EPIC ;006/069 ;CTR LOG                                                ;78      ;5751123 ;5751123 ;338     ;900041 655       ;1       ;487     ;H       ;PORTA ESP 663X496X15 SAVANA                  ;661X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X4;01/01;
00000900041655015751124488;A2-B19 EPIC ;062/069 ;CTR LOG                                                ;78      ;5751124 ;5751124 ;338     ;900041 655       ;1       ;488     ;H       ;PORTA ESP 663X496X15 SAVANA                  ;661X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X4;01/01;
00000900041655015751125489;A3-B19 EPIC ;062/069 ;CTR LOG                                                ;78      ;5751125 ;5751125 ;338     ;900041 655       ;1       ;489     ;H       ;PORTA ESP 663X496X15 SAVANA                  ;661X496 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X4;01/01;
00000900018655015768404490;513102DSLUC ;021/087 ;PAESE  R01                                             ;78      ;5768404 ;5768404 ;325     ;900018 655       ;1       ;490     ;J       ;PORTA ARTIC ESP 414X696X15 SAVANA            ;380X628 mm                                   ;E.F. MONTEIRO COMERCIO;SAO PAULO          ;SP;03/05/24  ;380X6;01/01;
00000900018655015768404491;513102DSLUC ;022/087 ;PAESE  R01                                             ;78      ;5768404 ;5768404 ;325     ;900018 655       ;1       ;491     ;J       ;PORTA ARTIC ESP 414X696X15 SAVANA            ;380X628 mm                                   ;E.F. MONTEIRO COMERCIO;SAO PAULO          ;SP;03/05/24  ;380X6;01/01;
00000900120655015750814492;A1-A8 EPIC  ;008/063 ;CTR LOG                                                ;78      ;5750814 ;5750814 ;338     ;900120 655       ;1       ;492     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015750814493;A1-A8 EPIC  ;009/063 ;CTR LOG                                                ;78      ;5750814 ;5750814 ;338     ;900120 655       ;1       ;493     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751092494;A2-A8 EPIC  ;008/063 ;CTR LOG                                                ;78      ;5751092 ;5751092 ;338     ;900120 655       ;1       ;494     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751092495;A2-A8 EPIC  ;009/063 ;CTR LOG                                                ;78      ;5751092 ;5751092 ;338     ;900120 655       ;1       ;495     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751093496;A3-A8 EPIC  ;008/063 ;CTR LOG                                                ;78      ;5751093 ;5751093 ;338     ;900120 655       ;1       ;496     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751093497;A3-A8 EPIC  ;009/063 ;CTR LOG                                                ;78      ;5751093 ;5751093 ;338     ;900120 655       ;1       ;497     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751094498;A4-A8 EPIC  ;008/063 ;CTR LOG                                                ;78      ;5751094 ;5751094 ;338     ;900120 655       ;1       ;498     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751094499;A4-A8 EPIC  ;009/063 ;CTR LOG                                                ;78      ;5751094 ;5751094 ;338     ;900120 655       ;1       ;499     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751095500;B1-A8 EPIC  ;008/063 ;CTR LOG                                                ;78      ;5751095 ;5751095 ;338     ;900120 655       ;1       ;500     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751095501;B1-A8 EPIC  ;009/063 ;CTR LOG                                                ;78      ;5751095 ;5751095 ;338     ;900120 655       ;1       ;501     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751096502;B2-A8 EPIC  ;008/063 ;CTR LOG                                                ;78      ;5751096 ;5751096 ;338     ;900120 655       ;1       ;502     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751096503;B2-A8 EPIC  ;009/063 ;CTR LOG                                                ;78      ;5751096 ;5751096 ;338     ;900120 655       ;1       ;503     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751097504;B3-A8 EPIC  ;008/063 ;CTR LOG                                                ;78      ;5751097 ;5751097 ;338     ;900120 655       ;1       ;504     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751097505;B3-A8 EPIC  ;009/063 ;CTR LOG                                                ;78      ;5751097 ;5751097 ;338     ;900120 655       ;1       ;505     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751098506;B4-A8 EPIC  ;008/063 ;CTR LOG                                                ;78      ;5751098 ;5751098 ;338     ;900120 655       ;1       ;506     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751098507;B4-A8 EPIC  ;009/063 ;CTR LOG                                                ;78      ;5751098 ;5751098 ;338     ;900120 655       ;1       ;507     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751099508;A1-A9 EPIC  ;008/063 ;CTR LOG                                                ;78      ;5751099 ;5751099 ;338     ;900120 655       ;1       ;508     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751099509;A1-A9 EPIC  ;009/063 ;CTR LOG                                                ;78      ;5751099 ;5751099 ;338     ;900120 655       ;1       ;509     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751100510;A2-A9 EPIC  ;008/063 ;CTR LOG                                                ;78      ;5751100 ;5751100 ;338     ;900120 655       ;1       ;510     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751100511;A2-A9 EPIC  ;009/063 ;CTR LOG                                                ;78      ;5751100 ;5751100 ;338     ;900120 655       ;1       ;511     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751101512;A3-A9 EPIC  ;008/063 ;CTR LOG                                                ;78      ;5751101 ;5751101 ;338     ;900120 655       ;1       ;512     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751101513;A3-A9 EPIC  ;009/063 ;CTR LOG                                                ;78      ;5751101 ;5751101 ;338     ;900120 655       ;1       ;513     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751103514;B1-A9 EPIC  ;008/063 ;CTR LOG                                                ;78      ;5751103 ;5751103 ;338     ;900120 655       ;1       ;514     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751103515;B1-A9 EPIC  ;009/063 ;CTR LOG                                                ;78      ;5751103 ;5751103 ;338     ;900120 655       ;1       ;515     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751104516;B2-A9 EPIC  ;008/063 ;CTR LOG                                                ;78      ;5751104 ;5751104 ;338     ;900120 655       ;1       ;516     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751104517;B2-A9 EPIC  ;009/063 ;CTR LOG                                                ;78      ;5751104 ;5751104 ;338     ;900120 655       ;1       ;517     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751105518;B3-A9 EPIC  ;008/063 ;CTR LOG                                                ;78      ;5751105 ;5751105 ;338     ;900120 655       ;1       ;518     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751105519;B3-A9 EPIC  ;009/063 ;CTR LOG                                                ;78      ;5751105 ;5751105 ;338     ;900120 655       ;1       ;519     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751106520;B4-A9 EPIC  ;008/063 ;CTR LOG                                                ;78      ;5751106 ;5751106 ;338     ;900120 655       ;1       ;520     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751106521;B4-A9 EPIC  ;009/063 ;CTR LOG                                                ;78      ;5751106 ;5751106 ;338     ;900120 655       ;1       ;521     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751107522;D1-A8 EPIC  ;008/063 ;CTR LOG                                                ;78      ;5751107 ;5751107 ;338     ;900120 655       ;1       ;522     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751107523;D1-A8 EPIC  ;009/063 ;CTR LOG                                                ;78      ;5751107 ;5751107 ;338     ;900120 655       ;1       ;523     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751108524;D2-A8 EPIC  ;008/063 ;CTR LOG                                                ;78      ;5751108 ;5751108 ;338     ;900120 655       ;1       ;524     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
00000900120655015751108525;D2-A8 EPIC  ;009/063 ;CTR LOG                                                ;78      ;5751108 ;5751108 ;338     ;900120 655       ;1       ;525     ;H       ;FRENTE GAV ESP 329X896X15 SAVANA             ;312X896 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;312X8;01/01;
